customer_id,name,email,country,industry,acquisition_channel,plan,support_tier,signup_date,tenure_days,contract_length_months,team_size,monthly_spend_usd,logins_per_month,features_used,support_tickets_last_90d,days_since_last_login,nps_score,churned,churn_date
CUST-00711,Kristina Young,sbrown@example.com,Australia,,Organic,Free,None,2024-01-15,352,24,5.0,0.0,4,14,0,32,6.0,0,
CUST-00712,Carol Rivers,mclaughlincorey@example.net,Germany,Healthcare,Referral,Free,Dedicated,2023-05-20,592,12,50.0,0.0,9,18,0,6,10.0,1,2023-09-26
CUST-00713,Timothy Brown,hernandezevan@example.org,UK,Retail,Referral,Pro,Email,2022-11-20,773,12,1.0,110.76,19,17,3,4,8.0,0,
CUST-00714,Donna Simmons,williamhanson@example.net,UK,Education,Referral,Basic,Dedicated,2022-08-25,860,1,1.0,27.89,4,18,1,4,7.0,0,
CUST-00715,Mark Morris,vcole@example.com,US,Healthcare,Email,Free,Priority,2022-05-25,952,1,100.0,0.0,13,18,1,5,8.0,0,
CUST-00716,Christopher Haas,mjohnson@example.org,US,Retail,Paid Search,Enterprise,Email,2024-09-19,104,1,,460.29,6,5,0,2,8.0,0,
CUST-00717,Kenneth Chambers,alee@example.com,Canada,Finance,Paid Search,Free,None,2024-04-27,249,1,50.0,0.0,3,9,0,31,6.0,0,
CUST-00718,Alan Johnson,morrissamantha@example.net,Brazil,Other,Organic,Pro,Email,2024-11-09,53,12,1.0,104.04,11,1,2,2,6.0,0,
CUST-00719,Rachel Kirk,melindablack@example.org,India,Healthcare,Paid Search,Enterprise,None,2021-07-01,1280,24,2.0,462.36,4,4,2,25,,0,
CUST-00720,Sarah Rich,scott62@example.org,US,Other,Organic,Free,None,2023-12-04,394,1,10.0,0.0,2,7,0,6,10.0,0,
CUST-00721,Daniel Nguyen,kimjustin@example.com,India,Retail,Paid Search,Free,None,2024-10-01,92,12,5.0,0.0,6,11,1,3,,1,2024-12-09
CUST-00722,John Jensen,hleonard@example.net,Australia,SaaS,Social,Free,Email,2021-09-22,1197,1,2.0,0.0,15,14,0,2,,1,2024-04-27
CUST-00723,Maria Simmons,boydjillian@example.org,Australia,SaaS,Email,Basic,Priority,2021-04-08,1364,1,50.0,33.88,4,10,1,8,7.0,0,
CUST-00724,Kayla Holland,tannerellis@example.net,Germany,,Organic,Free,None,2023-12-19,379,24,50.0,0.0,5,19,1,13,0.0,0,
CUST-00725,Melissa Colon,timothy10@example.net,UK,SaaS,Paid Search,Pro,None,2023-04-19,623,12,2.0,81.27,6,8,4,27,5.0,0,
CUST-00726,Rhonda Henderson,hgregory@example.com,UK,SaaS,Email,Free,Email,2024-05-14,232,12,1.0,0.0,8,3,3,12,6.0,0,
CUST-00727,Jessica Gonzales,janiceflores@example.net,US,Other,Organic,Basic,None,2021-07-24,1257,1,1.0,23.82,6,8,0,7,7.0,0,
CUST-00728,Michelle Edwards,garypearson@example.net,US,Education,Organic,Enterprise,None,2024-03-07,300,1,,391.16,11,18,5,0,,0,
CUST-00729,Andrew Harris,michaelferguson@example.net,US,Finance,Organic,Pro,None,2021-10-22,1167,1,,93.29,8,5,1,29,10.0,0,
CUST-00730,Jeffrey Collier,garciajuan@example.net,Germany,SaaS,Referral,Pro,Dedicated,2021-08-27,1223,1,5.0,79.96,4,11,2,27,,0,
CUST-00731,Deborah Cross,ashleychase@example.org,Australia,SaaS,Organic,Basic,Priority,2021-08-28,1222,1,,34.45,11,9,2,5,7.0,0,
CUST-00732,Mia Hernandez,qcruz@example.org,Germany,SaaS,Email,Pro,Email,2024-04-04,272,12,50.0,107.99,10,19,0,0,,0,
CUST-00733,Christopher Clark,lstone@example.org,US,Finance,Paid Search,Basic,Priority,2023-08-30,490,1,2.0,19.16,7,12,1,15,5.0,0,
CUST-00734,James Martin,sethfleming@example.com,Brazil,Other,Paid Search,Basic,Email,2023-02-03,698,1,10.0,28.89,9,5,1,18,8.0,0,
CUST-00735,Lori Simmons,james78@example.net,Brazil,Healthcare,Organic,Free,Priority,2022-06-08,938,12,25.0,0.0,1,16,1,9,9.0,1,2024-05-21
CUST-00736,Cynthia Lopez,haynesbrian@example.net,Australia,SaaS,Paid Search,Pro,Priority,2024-07-04,181,24,10.0,91.76,8,13,0,6,8.0,0,
CUST-00737,Ashley Obrien,qdaniel@example.com,Brazil,Healthcare,Referral,Basic,Email,2022-07-27,889,24,100.0,27.37,8,6,0,22,5.0,0,
CUST-00738,Carlos Ramos,igordon@example.net,Germany,,Social,Free,Email,2024-04-07,269,12,10.0,0.0,7,16,5,2,10.0,1,2024-10-25
CUST-00739,Darren Garcia,tuckerpamela@example.net,Brazil,Retail,Social,Basic,None,2022-10-04,820,1,50.0,36.58,1,18,1,6,9.0,0,
CUST-00740,Phillip Valenzuela,christopher90@example.com,US,Finance,Referral,Basic,Email,2022-07-05,911,1,,30.91,10,17,0,0,8.0,0,
CUST-00741,Dawn Johnson,madeline24@example.com,UK,Finance,Email,Pro,Priority,2022-11-07,786,24,,100.94,9,12,1,2,6.0,0,
CUST-00742,Jay Mays,harrissydney@example.com,US,SaaS,Social,Pro,Email,2022-03-17,1021,24,,63.29,5,1,2,33,9.0,0,
CUST-00743,Joyce Williams,orichard@example.com,US,SaaS,Social,Pro,Priority,2023-12-28,370,12,,71.55,11,7,0,10,5.0,1,2024-02-13
CUST-00744,Robert Gross,reevesdenise@example.net,US,Other,Organic,Free,Dedicated,2023-01-04,728,1,2.0,0.0,9,14,2,19,5.0,1,2024-08-01
CUST-00745,Laura Rivas,wilsonjames@example.net,France,Retail,Organic,Basic,None,2021-12-06,1122,1,1.0,28.08,3,18,1,7,,0,
CUST-00746,Larry Thompson,mwong@example.org,Australia,SaaS,Organic,Basic,Priority,2024-08-06,148,24,10.0,28.9,9,1,1,21,,0,
CUST-00747,Eric Gonzalez,richard61@example.net,France,SaaS,Referral,Free,Priority,2022-07-15,901,1,2.0,0.0,1,10,0,9,9.0,1,2023-10-25
CUST-00748,Paul Foster,samanthamartinez@example.com,US,SaaS,Paid Search,Basic,Dedicated,2023-03-05,668,12,10.0,34.49,10,15,0,0,8.0,0,
CUST-00749,Anthony Smith,rdavis@example.org,India,Retail,Paid Search,Pro,Dedicated,2024-08-16,138,24,100.0,109.4,6,11,1,27,7.0,0,
CUST-00750,Wesley Lopez,jessica65@example.com,Canada,Education,Social,Free,Priority,2023-07-01,550,12,100.0,0.0,1,4,1,1,5.0,1,2024-07-02
CUST-00751,John Andrews,edavis@example.net,UK,Retail,Social,Basic,None,2021-06-20,1291,1,2.0,29.41,7,15,2,7,9.0,0,
CUST-00752,Thomas Williams,savannahwilliams@example.org,Canada,Healthcare,Email,Free,Priority,2024-10-04,89,1,1.0,0.0,4,16,1,7,7.0,0,
CUST-00753,Penny Berry,yknapp@example.net,US,Finance,Paid Search,Free,None,2023-07-06,545,1,10.0,0.0,13,15,0,0,9.0,0,
CUST-00754,Kathryn Rivas,carla15@example.net,UK,Healthcare,Referral,Free,Priority,2022-05-04,973,12,10.0,0.0,4,17,1,0,7.0,0,
CUST-00755,Samantha Hernandez,cheyenne27@example.org,India,Education,Organic,Enterprise,Dedicated,2021-07-23,1258,12,10.0,597.31,5,11,2,17,8.0,0,
CUST-00756,Samantha Cole,michaelrobinson@example.net,US,Education,Organic,Pro,Email,2024-03-05,302,1,25.0,77.9,5,18,2,4,9.0,0,
CUST-00757,Ellen Miller,nwilliamson@example.com,Germany,SaaS,Organic,Enterprise,Email,2023-06-25,556,1,,519.05,6,16,1,6,6.0,0,
CUST-00758,Jaime Fisher,bmartin@example.net,India,Education,Paid Search,Basic,Email,2023-02-18,683,1,1.0,27.08,11,15,1,9,0.0,0,
CUST-00759,Madison Whitaker,rushroberta@example.org,Canada,Healthcare,Paid Search,Free,Email,2024-07-29,156,24,25.0,0.0,5,11,1,5,5.0,0,
CUST-00760,Melanie Reed,zperez@example.net,US,Other,Social,Basic,Email,2024-02-26,310,12,1.0,34.11,3,13,1,17,10.0,0,
CUST-00761,Melinda Lopez,kreid@example.com,US,Healthcare,Organic,Basic,Priority,2021-08-10,1240,1,1.0,27.11,12,18,2,25,8.0,0,
CUST-00762,Benjamin Mendez,dmontes@example.net,US,Other,Referral,Pro,Dedicated,2022-04-01,1006,24,25.0,108.95,7,8,1,0,8.0,0,
CUST-00763,Jared Williams,smithcatherine@example.com,Canada,Education,Paid Search,Free,Dedicated,2021-12-29,1099,12,5.0,0.0,5,9,1,12,5.0,0,
CUST-00764,Lauren Lopez,amy58@example.org,UK,Retail,Organic,Basic,None,2023-12-23,375,12,10.0,22.62,4,11,3,4,,0,
CUST-00765,Isaac Stone,xgray@example.net,US,Healthcare,Paid Search,Free,Priority,2021-02-18,1413,12,5.0,0.0,10,17,0,10,8.0,0,
CUST-00766,James James DDS,ishannon@example.com,Brazil,Other,Organic,Basic,Priority,2023-04-13,629,12,1.0,25.74,2,1,2,7,4.0,1,2024-12-05
CUST-00767,Nicole Ross,joshuajones@example.net,Germany,Education,Referral,Pro,Email,2024-01-19,348,1,,98.0,5,11,1,4,10.0,0,
CUST-00768,James Matthews,masonbrent@example.com,US,SaaS,Paid Search,Basic,None,2024-07-04,181,12,,37.0,8,7,0,1,6.0,0,
CUST-00769,Kari Haynes,travis38@example.org,Germany,Finance,Organic,Basic,Email,2022-05-15,962,12,,32.52,4,8,0,9,5.0,0,
CUST-00770,Christopher Lee,jacksonbrandon@example.net,Canada,Retail,Organic,Basic,Dedicated,2024-04-14,262,1,10.0,31.67,12,19,4,1,6.0,0,
CUST-00771,Sierra Ellis,andersonjacqueline@example.com,US,SaaS,Paid Search,Basic,Email,2021-06-11,1300,1,25.0,29.83,7,4,1,2,,0,
CUST-00772,Corey Mccarthy,dsimpson@example.com,US,Healthcare,Email,Pro,Priority,2024-05-20,226,1,5.0,78.45,15,4,3,48,8.0,1,2024-11-24
CUST-00773,Jared Alexander,adkinsjeffrey@example.com,India,Retail,Paid Search,Pro,Email,2021-07-06,1275,1,50.0,114.98,3,19,0,4,5.0,0,
CUST-00774,Cameron Martin,amybrown@example.com,Germany,Education,Referral,Enterprise,Priority,2022-08-04,881,1,50.0,319.65,6,9,2,10,9.0,0,
CUST-00775,Amanda Miller,singletondylan@example.org,Germany,,Referral,Pro,None,2024-03-10,297,12,50.0,118.03,9,17,0,3,6.0,0,
CUST-00776,Ashley Ramirez,bruce97@example.org,UK,Education,Email,Basic,Email,2021-08-07,1243,1,10.0,16.34,11,18,2,24,,0,
CUST-00777,Christine Taylor,nathan99@example.org,US,SaaS,Social,Pro,Email,2021-12-01,1127,1,2.0,80.65,7,1,0,3,,0,
CUST-00778,Kendra Weber,hwatkins@example.com,US,Retail,Referral,Basic,None,2023-11-21,407,24,5.0,28.29,13,14,1,5,,0,
CUST-00779,Rita Harris,robertsjessica@example.com,UK,Retail,Referral,Basic,Priority,2023-11-18,410,12,10.0,29.68,3,4,3,11,5.0,0,
CUST-00780,Robert Butler,rebecca98@example.org,US,,Social,Pro,None,2023-07-26,525,1,2.0,112.23,17,10,2,24,10.0,0,
CUST-00781,Ian Moore,miranda44@example.net,US,SaaS,Paid Search,Free,Priority,2023-10-11,448,1,25.0,0.0,7,14,0,20,8.0,0,
CUST-00782,Chad Blair,isaiah23@example.com,India,,Paid Search,Enterprise,Email,2023-03-04,669,12,5.0,461.82,11,7,0,3,0.0,0,
CUST-00783,Stephen Burton,tayloranita@example.com,Brazil,Finance,Organic,Basic,Email,2022-01-03,1094,12,1.0,34.98,0,12,2,21,6.0,0,
CUST-00784,Shirley Sandoval,meadowsrita@example.com,Australia,Retail,Social,Pro,None,2022-05-20,957,1,10.0,88.44,4,16,1,14,6.0,0,
CUST-00785,Michelle White,dennis38@example.net,India,Healthcare,Social,Pro,None,2021-09-23,1196,24,1.0,124.39,6,5,1,55,9.0,0,
CUST-00786,Steven Frey,jonathanvalencia@example.com,US,Retail,Organic,Pro,Dedicated,2024-08-19,135,12,1.0,101.16,8,11,2,32,,0,
CUST-00787,Bryan Walker,gtucker@example.com,Brazil,Other,Referral,Pro,Email,2023-05-02,610,24,50.0,58.45,9,4,1,9,6.0,0,
CUST-00788,John White,staffordpaula@example.org,US,Other,Paid Search,Pro,Priority,2022-08-09,876,1,5.0,104.09,6,13,3,16,1.0,0,
CUST-00789,Melissa Adams,austin25@example.org,Brazil,Healthcare,Organic,Free,Dedicated,2022-11-06,787,1,5.0,0.0,4,8,1,10,5.0,0,
CUST-00790,Mark Norman,harrisonroberto@example.org,Brazil,,Email,Basic,None,2024-10-15,78,1,2.0,25.69,15,7,3,10,8.0,0,
CUST-00791,Stacey Harris,vclay@example.net,Canada,SaaS,Organic,Free,Email,2021-08-12,1238,1,5.0,0.0,10,11,0,1,8.0,1,2024-06-04
CUST-00792,Sharon Hayes,jtaylor@example.org,Brazil,Other,Organic,Pro,Priority,2023-05-06,606,1,1.0,111.11,16,11,1,0,2.0,1,2023-09-17
CUST-00793,Amanda Washington,josborne@example.net,France,SaaS,Referral,Basic,Dedicated,2023-01-09,723,1,25.0,24.72,13,17,0,0,2.0,0,
CUST-00794,Jason Melton,kirkmartha@example.net,US,Retail,Referral,Pro,Dedicated,2023-06-12,569,12,25.0,103.25,7,14,2,40,6.0,0,
CUST-00795,Preston Smith,michaelsandoval@example.org,UK,Retail,Organic,Free,Email,2021-01-27,1435,1,50.0,0.0,4,2,1,1,,0,
CUST-00796,Mary Walsh,patricia20@example.com,France,Retail,Referral,Free,Priority,2024-06-27,188,1,1.0,0.0,13,8,0,0,9.0,0,
CUST-00797,Jeffery Simpson,mckaykristopher@example.org,US,,Paid Search,Pro,None,2024-09-22,101,24,10.0,99.29,12,2,0,4,0.0,1,2024-11-24
CUST-00798,Paul Young,adrianromero@example.org,France,Education,Organic,Free,Dedicated,2023-04-06,636,1,25.0,0.0,9,15,3,10,5.0,0,
CUST-00799,Laura Anderson,montoyashawn@example.net,Brazil,SaaS,Organic,Free,Dedicated,2023-10-15,444,12,1.0,0.0,2,5,2,35,6.0,1,2024-12-11
CUST-00800,Marcus Miller,evansjoseph@example.org,US,Finance,Referral,Free,None,2024-09-08,115,12,1.0,0.0,13,6,2,14,10.0,0,
CUST-00801,Jacqueline Abbott,simskathleen@example.net,Australia,SaaS,Organic,Enterprise,Email,2023-10-30,429,24,,506.04,4,17,2,3,,0,
CUST-00802,Steven Davis,nrobbins@example.com,India,SaaS,Email,Pro,None,2021-08-11,1239,24,25.0,117.83,3,8,1,33,5.0,0,
CUST-00803,Barbara Ellis,nathanobrien@example.org,Brazil,Other,Social,Basic,Email,2023-04-22,620,12,5.0,28.2,4,19,2,0,6.0,0,
CUST-00804,Traci Thompson,melanieyoung@example.net,Brazil,SaaS,Email,Basic,Priority,2023-06-05,576,24,1.0,41.5,7,5,0,46,6.0,0,
CUST-00805,Sara Perez,shannoncolon@example.org,Germany,Education,Organic,Basic,Email,2022-09-12,842,12,5.0,23.72,12,19,2,0,8.0,0,
CUST-00806,Madison Gordon,scotthartman@example.com,Brazil,Healthcare,Email,Pro,None,2023-12-12,386,12,5.0,109.44,5,14,0,16,0.0,0,
CUST-00807,Jesse Lambert,griffinjoshua@example.org,Australia,SaaS,Paid Search,Pro,Email,2024-09-26,97,1,,91.25,9,10,1,0,,0,
CUST-00808,Terri Aguilar,wolferyan@example.com,US,Other,Paid Search,Free,Dedicated,2024-09-13,110,12,5.0,0.0,6,13,0,32,8.0,0,
CUST-00809,Kathryn Pearson,rhondadrake@example.org,Germany,Retail,Organic,Free,Email,2022-10-21,803,12,10.0,0.0,12,5,2,1,5.0,1,2024-02-13
CUST-00810,Curtis Green,danielledavis@example.org,Canada,Education,Organic,Free,Email,2021-06-15,1296,12,10.0,0.0,3,7,0,0,,0,
CUST-00811,Sherry Finley,ernestsuarez@example.com,US,SaaS,Referral,Pro,None,2024-12-08,24,12,25.0,72.74,8,10,1,26,6.0,0,
CUST-00812,Michael Mckee,zjones@example.com,Canada,Education,Paid Search,Pro,Dedicated,2024-05-09,237,1,,96.34,11,11,1,1,8.0,0,
CUST-00813,Bryan Anderson,angelahall@example.net,Canada,SaaS,Organic,Basic,Priority,2021-07-02,1279,1,1.0,27.17,4,3,0,19,1.0,0,
CUST-00814,Mary Hamilton,ztaylor@example.org,US,Healthcare,Referral,Free,Email,2024-09-06,117,12,5.0,0.0,10,13,2,16,10.0,0,
CUST-00815,Donald Monroe,yallen@example.net,France,Education,Organic,Free,None,2024-06-24,191,1,1.0,0.0,4,2,1,10,4.0,1,2024-08-09
CUST-00816,Elizabeth Long,carolyn05@example.net,Australia,Other,Referral,Enterprise,None,2023-01-28,704,1,5.0,420.54,5,4,2,5,,0,
CUST-00817,Mrs. Ashley Ward,boylescott@example.net,Germany,Other,Paid Search,Basic,None,2023-05-14,598,12,100.0,26.54,1,3,1,29,9.0,0,
CUST-00818,Jose George,danielweber@example.net,US,Education,Social,Pro,Email,2022-08-06,879,24,10.0,107.73,6,15,1,24,,0,
CUST-00819,Robert Escobar,johnfoster@example.com,US,Other,Social,Pro,Dedicated,2021-03-21,1382,1,1.0,98.76,10,4,0,6,2.0,0,
CUST-00820,Seth Patterson,glin@example.net,UK,SaaS,Paid Search,Basic,Email,2022-05-05,972,12,2.0,31.03,17,4,0,3,9.0,0,
CUST-00821,Barbara Swanson,robertguerrero@example.net,Brazil,,Paid Search,Free,Priority,2024-03-18,289,1,1.0,0.0,5,15,0,3,5.0,0,
CUST-00822,Walter Ibarra,omoody@example.net,US,,Paid Search,Free,Email,2021-01-07,1455,1,1.0,0.0,4,6,1,2,8.0,0,
CUST-00823,Albert Clark,elizabethdean@example.org,Canada,Retail,Social,Pro,Priority,2022-05-02,975,1,,94.79,4,5,1,9,,0,
CUST-00824,Jennifer Colon,krogers@example.com,US,Retail,Paid Search,Pro,Priority,2022-08-05,880,12,2.0,77.96,14,12,1,24,6.0,0,
CUST-00825,Thomas Shelton,jgomez@example.org,UK,Healthcare,Organic,Pro,None,2023-02-24,677,12,2.0,97.38,13,7,1,17,,0,
CUST-00826,Elizabeth Garcia,vjohnson@example.org,India,SaaS,Organic,Basic,Email,2024-09-04,119,1,1.0,34.24,10,3,0,19,7.0,0,
CUST-00827,Christopher Benitez,njackson@example.com,Canada,Finance,Paid Search,Free,Email,2022-05-21,956,12,10.0,0.0,1,7,2,7,7.0,0,
CUST-00828,Kim Garcia,summersjerry@example.org,US,SaaS,Paid Search,Enterprise,None,2022-05-22,955,12,10.0,481.91,8,12,0,4,7.0,0,
CUST-00829,Kevin Flowers,kgarcia@example.net,UK,Retail,Social,Pro,Email,2023-12-13,385,1,25.0,94.46,4,15,0,16,10.0,0,
CUST-00830,Robert Byrd,karenmcbride@example.net,US,Healthcare,Organic,Basic,Email,2022-10-23,801,12,1.0,28.87,10,19,0,18,,0,
CUST-00831,Bianca Jordan,matthew60@example.com,Germany,Education,Paid Search,Enterprise,Dedicated,2021-11-24,1134,1,25.0,576.8,6,6,1,14,,0,
CUST-00832,Rick Potter,hayesjocelyn@example.com,Canada,Finance,Social,Pro,Email,2022-10-23,801,1,10.0,121.07,9,8,0,0,8.0,0,
CUST-00833,Ashley Braun,bryan45@example.net,US,Finance,Social,Basic,Priority,2021-07-25,1256,12,2.0,29.16,8,6,1,10,1.0,0,
CUST-00834,Timothy Johnson,xolson@example.net,US,SaaS,Paid Search,Pro,Email,2021-09-15,1204,12,,109.61,12,3,1,5,7.0,0,
CUST-00835,James Johnson,mcastaneda@example.net,UK,Healthcare,Paid Search,Pro,Priority,2022-12-29,734,12,5.0,121.13,11,5,1,2,,0,
CUST-00836,Ray Johnson,joshua49@example.org,India,SaaS,Paid Search,Pro,Email,2022-09-04,850,1,5.0,96.1,9,9,2,14,5.0,0,
CUST-00837,Terry Delacruz,burtonkristen@example.com,Brazil,Retail,Email,Free,Priority,2024-08-28,126,1,1.0,0.0,11,16,0,3,10.0,0,
CUST-00838,Angela Nguyen,kathleen25@example.net,US,Healthcare,Organic,Basic,Email,2022-06-14,932,12,25.0,24.01,6,16,1,29,5.0,0,
CUST-00839,John Morales,xhensley@example.net,Australia,SaaS,Email,Enterprise,Email,2023-04-28,614,1,1.0,412.14,15,9,1,4,5.0,0,
CUST-00840,Kimberly Jackson,edward91@example.org,UK,Retail,Referral,Free,Email,2023-07-13,538,12,5.0,0.0,7,18,3,9,5.0,0,
CUST-00841,Wayne King,roachjames@example.net,UK,Other,Paid Search,Basic,Email,2021-01-20,1442,12,5.0,27.28,10,13,3,21,,0,
CUST-00842,Corey Fields Jr.,tara71@example.org,Australia,Other,Organic,Basic,None,2023-08-27,493,12,5.0,27.13,2,11,2,6,6.0,0,
CUST-00843,Emily Wheeler,channathan@example.com,India,Retail,Paid Search,Basic,None,2021-09-17,1202,1,50.0,24.1,7,10,3,21,,0,
CUST-00844,Molly Roberts,dianapierce@example.com,Brazil,SaaS,Paid Search,Pro,None,2024-11-04,58,24,,116.34,13,10,4,15,8.0,0,
CUST-00845,Charles Everett,jennybrown@example.com,France,SaaS,Organic,Enterprise,Priority,2021-08-06,1244,12,1.0,326.77,10,6,0,30,9.0,0,
CUST-00846,Tina Mccarthy,leeamber@example.org,UK,Retail,Referral,Free,None,2022-08-29,856,12,5.0,0.0,8,16,1,4,4.0,0,
CUST-00847,Christina Mercado,frankmichelle@example.org,Australia,Other,Email,Free,None,2021-05-05,1337,12,25.0,0.0,12,12,1,1,0.0,0,
CUST-00848,Mitchell Aguilar,cjames@example.net,US,SaaS,Referral,Free,Priority,2024-12-26,6,1,2.0,0.0,12,4,0,6,10.0,0,
CUST-00849,George Richardson,murphyelijah@example.net,France,,Referral,Pro,Email,2023-01-04,728,1,10.0,94.68,8,5,1,18,0.0,0,
CUST-00850,Steven Green,zimmermanhenry@example.com,UK,SaaS,Organic,Pro,Email,2023-05-20,592,24,500.0,102.68,9,2,0,7,,0,
CUST-00851,Jennifer Maynard,eclark@example.org,Canada,Other,Paid Search,Basic,None,2021-04-08,1364,1,10.0,37.22,11,19,0,3,9.0,0,
CUST-00852,Vanessa Osborne,gracerodriguez@example.com,US,Retail,Organic,Pro,Dedicated,2023-12-31,367,12,1.0,75.85,3,1,2,0,10.0,0,
CUST-00853,Elaine Collins,hannahmoody@example.org,US,Education,Referral,Pro,Priority,2021-11-03,1155,12,25.0,122.91,6,4,0,4,6.0,0,
CUST-00854,Robert Kent,johnny48@example.net,India,Retail,Email,Pro,Priority,2024-08-04,150,1,100.0,100.55,12,12,1,14,4.0,0,
CUST-00855,Gregory Hardy,jeffrey27@example.org,US,Finance,Referral,Enterprise,Email,2021-10-27,1162,12,10.0,415.86,7,2,2,1,8.0,0,
CUST-00856,Michelle Rocha,debbiemyers@example.com,Germany,SaaS,Organic,Basic,Priority,2021-10-06,1183,24,5.0,15.3,9,12,1,5,8.0,0,
CUST-00857,Wendy Gonzalez,ericjohnson@example.org,US,SaaS,Paid Search,Pro,None,2021-02-23,1408,1,100.0,85.8,0,16,2,0,3.0,0,
CUST-00858,Jennifer Brown,bryan93@example.net,US,Other,Referral,Basic,None,2022-11-21,772,12,100.0,36.7,10,2,1,15,9.0,0,
CUST-00859,Gordon Moran Jr.,hbarton@example.org,US,Other,Paid Search,Pro,None,2023-04-05,637,12,100.0,95.76,6,17,1,25,4.0,0,
CUST-00860,Michelle Kim,emmathomas@example.net,US,Other,Social,Pro,Email,2021-04-06,1366,12,5.0,81.33,7,2,2,10,7.0,0,
CUST-00861,Scott Diaz,christopherhayden@example.com,India,Finance,Social,Pro,Email,2024-02-07,329,1,,121.05,5,4,0,0,9.0,0,
CUST-00862,Molly Nguyen,patrickmoore@example.net,US,Education,Referral,Pro,Email,2022-10-24,800,12,10.0,89.67,5,6,1,2,4.0,0,
CUST-00863,Lance Sanchez,greennicole@example.com,Brazil,SaaS,Paid Search,Free,None,2023-02-05,696,24,1.0,0.0,6,7,0,6,5.0,0,
CUST-00864,Thomas Owens,susan88@example.net,France,,Organic,Basic,Email,2022-10-06,818,1,5.0,20.29,16,15,0,10,1.0,0,
CUST-00865,Tyler Smith,znash@example.net,UK,Retail,Organic,Enterprise,Priority,2022-08-09,876,12,25.0,373.16,7,12,3,8,3.0,0,
CUST-00866,Joe Spencer,karenmiller@example.com,France,Finance,Paid Search,Enterprise,Email,2023-03-29,644,24,50.0,414.8,7,5,1,29,3.0,0,
CUST-00867,Eric Davis,bradleydiana@example.org,Germany,Retail,Paid Search,Free,Priority,2021-08-15,1235,12,50.0,0.0,10,14,0,33,4.0,0,
CUST-00868,Jennifer Martin,kevinbrown@example.org,Australia,SaaS,Referral,Free,None,2021-09-23,1196,12,1.0,0.0,8,16,3,1,5.0,0,
CUST-00869,Sarah Hawkins,djones@example.org,US,,Referral,Free,Priority,2024-06-12,203,24,5.0,0.0,6,11,2,1,9.0,0,
CUST-00870,William Jacobson,markdorsey@example.net,UK,Education,Organic,Pro,Email,2024-10-13,80,1,5.0,99.88,4,12,0,5,10.0,0,
CUST-00871,Jocelyn Miller,jessicasalazar@example.com,India,Retail,Paid Search,Pro,None,2022-06-30,916,12,,112.69,6,19,1,6,,0,
CUST-00872,Cindy Johnson,dixonjason@example.org,Brazil,SaaS,Organic,Free,None,2022-01-31,1066,12,1.0,0.0,2,17,1,10,,0,
CUST-00873,James Swanson,michael96@example.net,India,SaaS,Organic,Basic,Email,2023-07-30,521,1,25.0,31.09,16,7,2,17,,0,
CUST-00874,Eric Fritz,nguyenvalerie@example.com,UK,Retail,Social,Pro,Priority,2022-08-20,865,12,10.0,73.48,9,9,0,1,8.0,0,
CUST-00875,Anna Wilcox,steven50@example.com,Australia,Retail,Organic,Pro,Email,2021-02-07,1424,1,50.0,86.85,1,14,1,19,8.0,0,
CUST-00876,Cynthia Phillips,charlespage@example.org,Germany,Finance,Paid Search,Basic,Email,2021-08-16,1234,1,5.0,27.11,2,12,2,11,,0,
CUST-00877,Donna Burns,cooperchristopher@example.com,Germany,Finance,Organic,Basic,Priority,2023-11-12,416,1,,33.49,23,15,2,47,0.0,0,
CUST-00878,Tammy Ruiz,xscott@example.org,US,Finance,Social,Basic,Priority,2023-08-21,499,1,100.0,29.19,16,12,2,12,8.0,1,2024-08-28
CUST-00879,Steven Whitney,sandrawilson@example.com,France,Retail,Referral,Basic,Email,2021-02-09,1422,1,,32.3,6,13,2,15,7.0,0,
CUST-00880,Stacy Meyer,gonzalezamanda@example.net,US,Education,Organic,Basic,Email,2021-11-21,1137,12,1.0,37.83,14,9,2,2,9.0,0,
CUST-00881,Priscilla Mason,alyssa99@example.org,UK,SaaS,Paid Search,Pro,None,2021-12-04,1124,1,1.0,80.61,8,7,0,17,,0,
CUST-00882,Katie Malone,mzavala@example.org,India,Healthcare,Referral,Pro,Email,2023-09-08,481,12,25.0,131.95,13,1,1,0,,0,
CUST-00883,Keith White,colemanmichael@example.org,US,Education,Email,Pro,Email,2021-01-29,1433,12,2.0,110.51,7,10,2,12,8.0,0,
CUST-00884,Bradley Thompson,destinydavila@example.com,US,SaaS,Organic,Pro,Dedicated,2021-06-01,1310,1,10.0,98.97,12,6,0,0,9.0,0,
CUST-00885,Jessica Walker,rodney91@example.com,US,SaaS,Social,Free,Email,2024-03-13,294,24,10.0,0.0,3,15,1,1,5.0,0,
CUST-00886,Kenneth Jones,brandon22@example.org,Brazil,Other,Email,Basic,Email,2021-09-18,1201,24,,27.37,6,15,0,1,2.0,0,
CUST-00887,Kevin Garza,ejones@example.org,Germany,Retail,Email,Free,Email,2023-08-12,508,1,5.0,0.0,12,9,3,0,6.0,0,
CUST-00888,Timothy Anderson DVM,uortega@example.net,UK,Finance,Referral,Free,Dedicated,2021-12-14,1114,24,25.0,0.0,5,13,2,4,4.0,0,
