customer_id,name,email,country,industry,acquisition_channel,plan,support_tier,signup_date,tenure_days,contract_length_months,team_size,monthly_spend_usd,logins_per_month,features_used,support_tickets_last_90d,days_since_last_login,nps_score,churned,churn_date,nps_missing,tenure_months,is_annual_contract,engagement_score
cust-00664,anna nelson,darlenepatrick@example.org,canada,education,organic,basic,email,2021-12-13,1115,1,5.0,33.02,9,18,0,12,6.0,0,,0,37.2,0,54.0
cust-00665,amanda wood,kellerronald@example.net,france,education,referral,enterprise,email,2021-05-29,1313,1,2.0,610.09,8,5,2,14,6.0,0,,0,43.8,0,32.83
cust-00666,kayla reyes,schneidervincent@example.org,us,finance,paid search,pro,priority,2021-08-12,1238,12,1.0,79.72,2,6,1,8,7.0,0,,0,41.3,1,26.33
cust-00667,brittany ochoa,annewatson@example.com,us,saas,social,free,priority,2021-12-26,1102,12,1.0,0.0,5,18,1,1,9.0,0,,0,36.7,1,53.33
cust-00668,brian kaufman,jane04@example.net,canada,education,organic,enterprise,priority,2021-08-23,1227,12,5.0,608.24,13,14,0,22,7.0,0,,0,40.9,1,56.67
cust-00669,angela santos,leah60@example.net,australia,finance,organic,free,,2021-09-30,1189,12,1.0,0.0,15,4,0,12,0.0,1,2022-03-04,0,39.6,1,31.0
cust-00670,john johnson,vholt@example.org,uk,unknown,paid search,pro,priority,2022-02-21,1045,1,1.0,86.79,6,1,0,24,7.0,0,,0,34.8,0,25.5
cust-00671,charles wells,beverlyjones@example.com,canada,retail,organic,basic,priority,2021-09-11,1208,1,1.0,31.67,8,13,1,32,8.0,0,,0,40.3,0,48.83
cust-00672,edgar davis,bcompton@example.net,uk,other,organic,pro,email,2024-08-02,152,1,1.0,106.56,9,11,2,19,1.0,0,,0,5.1,0,33.5
cust-00673,matthew castro,colleen81@example.com,canada,finance,referral,pro,email,2021-04-28,1344,1,1.0,106.82,4,3,2,38,6.0,0,,0,44.8,0,23.17
cust-00674,juan harris,robert93@example.net,us,saas,organic,pro,email,2023-02-05,696,24,10.0,119.05,17,17,0,37,7.0,0,,0,23.2,1,67.83
cust-00675,gregory perez,ihicks@example.com,india,healthcare,referral,pro,dedicated,2022-08-23,862,24,25.0,97.77,16,18,0,11,10.0,0,,0,28.7,1,73.67
cust-00676,megan simon,jasminnelson@example.com,us,other,organic,basic,,2024-12-05,27,1,1.0,34.75,7,10,0,15,7.0,0,,0,0.9,0,40.67
cust-00677,mark arnold,wilsonvalerie@example.net,uk,saas,organic,free,email,2021-06-13,1298,12,1.0,0.0,7,16,3,14,7.0,1,2022-01-23,0,43.3,1,49.67
cust-00678,shawn velez,jacob38@example.net,us,other,paid search,basic,,2022-08-04,881,12,10.0,34.59,3,13,0,11,5.0,0,,0,29.4,1,34.5
cust-00679,jacob sexton,daniel18@example.org,us,finance,social,free,priority,2024-11-16,46,1,1.0,0.0,2,12,1,0,8.0,0,,0,1.5,0,37.33
cust-00680,robert jones,berrymary@example.com,germany,finance,paid search,pro,,2024-06-17,198,1,25.0,97.53,3,4,0,5,5.0,0,,0,6.6,0,21.0
cust-00681,jonathan pollard,kingerica@example.net,us,retail,social,basic,,2024-04-07,269,12,1.0,25.18,14,8,1,1,6.0,0,,0,9.0,1,47.33
cust-00682,thomas jones,weberbrittany@example.net,india,retail,organic,enterprise,email,2022-01-12,1085,12,2.0,531.0,14,12,1,4,7.0,0,,0,36.2,1,55.33
cust-00683,christy torres,michellerogers@example.com,us,other,social,pro,dedicated,2021-09-07,1212,1,1.0,104.47,1,19,1,0,10.0,0,,0,40.4,0,50.17
cust-00684,pamela dominguez,thomasjones@example.com,uk,retail,organic,pro,,2023-09-04,485,24,5.0,88.8,11,15,1,30,1.0,0,,0,16.2,1,42.83
cust-00685,john mcdowell,gerald23@example.net,uk,education,referral,free,,2024-09-18,105,12,25.0,0.0,3,16,1,7,4.0,1,2024-11-03,0,3.5,1,37.0
cust-00686,misty rodriguez,donnawagner@example.net,us,retail,referral,pro,priority,2023-03-24,649,1,1.0,121.14,2,12,5,2,8.0,1,2023-05-29,0,21.6,0,37.33
cust-00687,clinton edwards,lauren71@example.org,us,saas,email,enterprise,email,2023-04-15,627,1,500.0,497.41,4,18,0,10,7.0,0,,0,20.9,0,47.67
cust-00688,mallory brown,irangel@example.com,uk,saas,paid search,basic,dedicated,2022-02-13,1053,12,2.0,23.1,7,12,3,2,5.0,0,,0,35.1,1,39.67
cust-00689,dominique hudson,lmartinez@example.net,germany,healthcare,organic,pro,,2024-01-29,338,12,50.0,81.94,8,16,1,19,7.0,0,,0,11.3,1,51.33
cust-00690,ashley gonzales,zfitzgerald@example.com,uk,other,organic,pro,email,2021-10-01,1188,12,1.0,86.67,4,11,3,4,6.0,0,,0,39.6,1,35.17
cust-00691,donna brown,heatheranderson@example.com,germany,retail,social,free,,2022-04-18,989,1,1.0,0.0,8,14,2,4,7.0,0,,0,33.0,0,48.33
cust-00692,michael jackson,markmyers@example.net,france,retail,paid search,basic,,2022-09-14,840,1,10.0,28.54,6,2,3,24,9.0,0,,0,28.0,0,31.0
cust-00693,jennifer taylor,perryjimmy@example.net,us,retail,social,basic,priority,2023-01-12,720,1,1.0,28.11,4,13,2,9,0.0,0,,0,24.0,0,26.17
cust-00694,sarah coleman,mark38@example.com,germany,healthcare,organic,free,email,2021-12-20,1108,1,25.0,0.0,3,14,2,26,9.0,0,,0,36.9,0,44.0
cust-00695,ann newton,michellevalencia@example.com,brazil,healthcare,paid search,basic,priority,2021-06-17,1294,12,5.0,33.82,12,6,0,6,6.0,0,,0,43.1,1,41.0
cust-00696,melissa bowers,cameron04@example.com,germany,other,organic,free,email,2023-06-11,570,1,10.0,0.0,7,12,1,5,5.0,0,,0,19.0,0,39.67
cust-00697,ashley alexander,holderkristina@example.org,canada,healthcare,email,free,email,2022-02-26,1040,1,1.0,0.0,3,7,2,8,7.0,1,2024-10-18,0,34.7,0,29.5
cust-00698,jacob hampton,jsnyder@example.net,uk,unknown,referral,free,email,2023-04-29,613,1,10.0,0.0,4,4,0,0,8.0,0,,0,20.4,0,28.67
cust-00699,stacey webster,ruth10@example.com,australia,saas,email,enterprise,dedicated,2021-08-14,1236,12,10.0,502.18,4,7,1,2,0.0,0,,0,41.2,1,17.17
cust-00700,robin love,stephanie02@example.org,australia,other,organic,basic,email,2022-12-04,759,12,25.0,25.91,7,13,0,2,8.0,0,,0,25.3,1,47.17
cust-00701,rachel gordon,howardalex@example.org,germany,retail,referral,enterprise,email,2023-02-17,684,12,2.0,535.9,6,11,2,20,8.0,0,,0,22.8,1,42.5
cust-00702,robert moore,tylerbennett@example.org,brazil,saas,referral,basic,email,2021-03-17,1386,12,5.0,27.27,3,8,2,15,3.0,0,,0,46.2,1,23.0
cust-00703,taylor beck,sharpjoseph@example.com,us,finance,paid search,basic,email,2022-05-07,970,12,100.0,32.44,5,19,2,2,3.0,0,,0,32.3,1,42.83
cust-00704,taylor moses,michael65@example.org,us,finance,social,basic,email,2021-07-16,1265,1,50.0,25.94,6,2,0,3,4.0,0,,0,42.2,0,21.0
cust-00705,paul moore,kimberly66@example.net,australia,healthcare,email,basic,dedicated,2021-04-03,1369,12,5.0,28.71,4,18,0,34,7.0,0,,0,45.6,1,47.67
cust-00706,heather russo,michael72@example.com,india,healthcare,social,free,email,2024-12-16,16,1,5.0,0.0,7,10,0,1,5.0,0,,0,0.5,0,36.67
cust-00707,krista buchanan,dudleyjohn@example.com,us,education,referral,pro,priority,2022-04-16,991,12,1.0,106.58,5,6,0,9,9.0,0,,0,33.0,1,35.33
cust-00708,edwin sanchez,sarah80@example.org,us,saas,organic,free,,2024-03-28,279,12,100.0,0.0,5,4,1,8,7.0,1,2024-07-15,0,9.3,1,28.33
cust-00709,brandy alexander,gloverpeter@example.com,us,education,organic,pro,priority,2022-01-07,1090,12,100.0,70.5,6,19,3,15,8.0,0,,0,36.3,1,54.5
cust-00710,donald jackson,samuel95@example.org,us,unknown,email,pro,dedicated,2023-09-22,467,1,1.0,97.08,13,14,1,3,7.0,0,,0,15.6,0,56.67
cust-00711,kristina young,sbrown@example.com,australia,unknown,organic,free,,2024-01-15,352,24,5.0,0.0,4,14,0,32,6.0,0,,0,11.7,1,39.67
cust-00712,carol rivers,mclaughlincorey@example.net,germany,healthcare,referral,free,dedicated,2023-05-20,592,12,50.0,0.0,9,18,0,6,10.0,1,2023-09-26,0,19.7,1,62.0
cust-00713,timothy brown,hernandezevan@example.org,uk,retail,referral,pro,email,2022-11-20,773,12,1.0,110.76,19,17,3,4,8.0,0,,0,25.8,1,73.17
cust-00714,donna simmons,williamhanson@example.net,uk,education,referral,basic,dedicated,2022-08-25,860,1,1.0,27.89,4,18,1,4,7.0,0,,0,28.7,0,47.67
cust-00715,mark morris,vcole@example.com,us,healthcare,email,free,priority,2022-05-25,952,1,100.0,0.0,13,18,1,5,8.0,0,,0,31.7,0,64.67
cust-00716,christopher haas,mjohnson@example.org,us,retail,paid search,enterprise,email,2024-09-19,104,1,5.0,460.29,6,5,0,2,8.0,0,,0,3.5,0,33.5
cust-00717,kenneth chambers,alee@example.com,canada,finance,paid search,free,,2024-04-27,249,1,50.0,0.0,3,9,0,31,6.0,0,,0,8.3,0,30.5
cust-00718,alan johnson,morrissamantha@example.net,brazil,other,organic,pro,email,2024-11-09,53,12,1.0,104.04,11,1,2,2,6.0,0,,0,1.8,1,31.83
cust-00719,rachel kirk,melindablack@example.org,india,healthcare,paid search,enterprise,,2021-07-01,1280,24,2.0,462.36,4,4,2,25,7.0,0,,0,42.7,1,26.67
cust-00720,sarah rich,scott62@example.org,us,other,organic,free,,2023-12-04,394,1,10.0,0.0,2,7,0,6,10.0,0,,0,13.1,0,33.83
cust-00721,daniel nguyen,kimjustin@example.com,india,retail,paid search,free,,2024-10-01,92,12,5.0,0.0,6,11,1,3,7.0,1,2024-12-09,0,3.1,1,40.5
cust-00722,john jensen,hleonard@example.net,australia,saas,social,free,email,2021-09-22,1197,1,2.0,0.0,15,14,0,2,7.0,1,2024-04-27,0,39.9,0,60.0
cust-00723,maria simmons,boydjillian@example.org,australia,saas,email,basic,priority,2021-04-08,1364,1,50.0,33.88,4,10,1,8,7.0,0,,0,45.5,0,35.67
cust-00724,kayla holland,tannerellis@example.net,germany,unknown,organic,free,,2023-12-19,379,24,50.0,0.0,5,19,1,13,0.0,0,,0,12.6,1,36.83
cust-00725,melissa colon,timothy10@example.net,uk,saas,paid search,pro,,2023-04-19,623,12,2.0,81.27,6,8,4,27,5.0,0,,0,20.8,1,32.0
cust-00726,rhonda henderson,hgregory@example.com,uk,saas,email,free,email,2024-05-14,232,12,1.0,0.0,8,3,3,12,6.0,0,,0,7.7,1,29.83
cust-00727,jessica gonzales,janiceflores@example.net,us,other,organic,basic,,2021-07-24,1257,1,1.0,23.82,6,8,0,7,7.0,0,,0,41.9,0,36.0
cust-00728,michelle edwards,garypearson@example.net,us,education,organic,enterprise,,2024-03-07,300,1,5.0,391.16,11,18,5,0,7.0,0,,0,10.0,0,59.33
cust-00729,andrew harris,michaelferguson@example.net,us,finance,organic,pro,,2021-10-22,1167,1,5.0,93.29,8,5,1,29,10.0,0,,0,38.9,0,40.83
cust-00730,jeffrey collier,garciajuan@example.net,germany,saas,referral,pro,dedicated,2021-08-27,1223,1,5.0,79.96,4,11,2,27,7.0,0,,0,40.8,0,37.17
cust-00731,deborah cross,ashleychase@example.org,australia,saas,organic,basic,priority,2021-08-28,1222,1,5.0,34.45,11,9,2,5,7.0,0,,0,40.7,0,45.83
cust-00732,mia hernandez,qcruz@example.org,germany,saas,email,pro,email,2024-04-04,272,12,50.0,107.99,10,19,0,0,7.0,0,,0,9.1,1,59.17
cust-00733,christopher clark,lstone@example.org,us,finance,paid search,basic,priority,2023-08-30,490,1,2.0,19.16,7,12,1,15,5.0,0,,0,16.3,0,39.67
cust-00734,james martin,sethfleming@example.com,brazil,other,paid search,basic,email,2023-02-03,698,1,10.0,28.89,9,5,1,18,8.0,0,,0,23.3,0,38.5
cust-00735,lori simmons,james78@example.net,brazil,healthcare,organic,free,priority,2022-06-08,938,12,25.0,0.0,1,16,1,9,9.0,1,2024-05-21,0,31.3,1,43.67
cust-00736,cynthia lopez,haynesbrian@example.net,australia,saas,paid search,pro,priority,2024-07-04,181,24,10.0,91.76,8,13,0,6,8.0,0,,0,6.0,1,48.83
cust-00737,ashley obrien,qdaniel@example.com,brazil,healthcare,referral,basic,email,2022-07-27,889,24,100.0,27.37,8,6,0,22,5.0,0,,0,29.6,1,32.33
cust-00738,carlos ramos,igordon@example.net,germany,unknown,social,free,email,2024-04-07,269,12,10.0,0.0,7,16,5,2,10.0,1,2024-10-25,0,9.0,1,55.67
cust-00739,darren garcia,tuckerpamela@example.net,brazil,retail,social,basic,,2022-10-04,820,1,50.0,36.58,1,18,1,6,9.0,0,,0,27.3,0,46.67
cust-00740,phillip valenzuela,christopher90@example.com,us,finance,referral,basic,email,2022-07-05,911,1,5.0,30.91,10,17,0,0,8.0,0,,0,30.4,0,58.17
cust-00741,dawn johnson,madeline24@example.com,uk,finance,email,pro,priority,2022-11-07,786,24,5.0,100.94,9,12,1,2,6.0,0,,0,26.2,1,45.0
cust-00742,jay mays,harrissydney@example.com,us,saas,social,pro,email,2022-03-17,1021,24,5.0,63.29,5,1,2,33,9.0,0,,0,34.0,1,27.83
cust-00743,joyce williams,orichard@example.com,us,saas,social,pro,priority,2023-12-28,370,12,5.0,71.55,11,7,0,10,5.0,1,2024-02-13,0,12.3,1,38.83
cust-00744,robert gross,reevesdenise@example.net,us,other,organic,free,dedicated,2023-01-04,728,1,2.0,0.0,9,14,2,19,5.0,1,2024-08-01,0,24.3,0,46.0
cust-00745,laura rivas,wilsonjames@example.net,france,retail,organic,basic,,2021-12-06,1122,1,1.0,28.08,3,18,1,7,7.0,0,,0,37.4,0,46.0
cust-00746,larry thompson,mwong@example.org,australia,saas,organic,basic,priority,2024-08-06,148,24,10.0,28.9,9,1,1,21,7.0,0,,0,4.9,1,30.5
cust-00747,eric gonzalez,richard61@example.net,france,saas,referral,free,priority,2022-07-15,901,1,2.0,0.0,1,10,0,9,9.0,1,2023-10-25,0,30.0,0,34.67
cust-00748,paul foster,samanthamartinez@example.com,us,saas,paid search,basic,dedicated,2023-03-05,668,12,10.0,34.49,10,15,0,0,8.0,0,,0,22.3,1,55.17
cust-00749,anthony smith,rdavis@example.org,india,retail,paid search,pro,dedicated,2024-08-16,138,24,100.0,109.4,6,11,1,27,7.0,0,,0,4.6,1,40.5
cust-00750,wesley lopez,jessica65@example.com,canada,education,social,free,priority,2023-07-01,550,12,100.0,0.0,1,4,1,1,5.0,1,2024-07-02,0,18.3,1,17.67
cust-00751,john andrews,edavis@example.net,uk,retail,social,basic,,2021-06-20,1291,1,2.0,29.41,7,15,2,7,9.0,0,,0,43.0,0,52.17
cust-00752,thomas williams,savannahwilliams@example.org,canada,healthcare,email,free,priority,2024-10-04,89,1,1.0,0.0,4,16,1,7,7.0,0,,0,3.0,0,44.67
cust-00753,penny berry,yknapp@example.net,us,finance,paid search,free,,2023-07-06,545,1,10.0,0.0,13,15,0,0,9.0,0,,0,18.2,0,62.17
cust-00754,kathryn rivas,carla15@example.net,uk,healthcare,referral,free,priority,2022-05-04,973,12,10.0,0.0,4,17,1,0,7.0,0,,0,32.4,1,46.17
cust-00755,samantha hernandez,cheyenne27@example.org,india,education,organic,enterprise,dedicated,2021-07-23,1258,12,10.0,597.31,5,11,2,17,8.0,0,,0,41.9,1,40.83
cust-00756,samantha cole,michaelrobinson@example.net,us,education,organic,pro,email,2024-03-05,302,1,25.0,77.9,5,18,2,4,9.0,0,,0,10.1,0,53.33
cust-00757,ellen miller,nwilliamson@example.com,germany,saas,organic,enterprise,email,2023-06-25,556,1,5.0,519.05,6,16,1,6,6.0,0,,0,18.5,0,46.0
cust-00758,jaime fisher,bmartin@example.net,india,education,paid search,basic,email,2023-02-18,683,1,1.0,27.08,11,15,1,9,0.0,0,,0,22.8,0,40.83
cust-00759,madison whitaker,rushroberta@example.org,canada,healthcare,paid search,free,email,2024-07-29,156,24,25.0,0.0,5,11,1,5,5.0,0,,0,5.2,1,34.83
cust-00760,melanie reed,zperez@example.net,us,other,social,basic,email,2024-02-26,310,12,1.0,34.11,3,13,1,17,10.0,0,,0,10.3,1,44.5
cust-00761,melinda lopez,kreid@example.com,us,healthcare,organic,basic,priority,2021-08-10,1240,1,1.0,27.11,12,18,2,25,8.0,0,,0,41.3,0,63.0
cust-00762,benjamin mendez,dmontes@example.net,us,other,referral,pro,dedicated,2022-04-01,1006,24,25.0,108.95,7,8,1,0,8.0,0,,0,33.5,1,39.67
cust-00763,jared williams,smithcatherine@example.com,canada,education,paid search,free,dedicated,2021-12-29,1099,12,5.0,0.0,5,9,1,12,5.0,0,,0,36.6,1,31.83
cust-00764,lauren lopez,amy58@example.org,uk,retail,organic,basic,,2023-12-23,375,12,10.0,22.62,4,11,3,4,7.0,0,,0,12.5,1,37.17
cust-00765,isaac stone,xgray@example.net,us,healthcare,paid search,free,priority,2021-02-18,1413,12,5.0,0.0,10,17,0,10,8.0,0,,0,47.1,1,58.17
cust-00766,james james dds,ishannon@example.com,brazil,other,organic,basic,priority,2023-04-13,629,12,1.0,25.74,2,1,2,7,4.0,1,2024-12-05,0,21.0,1,12.83
cust-00767,nicole ross,joshuajones@example.net,germany,education,referral,pro,email,2024-01-19,348,1,5.0,98.0,5,11,1,4,10.0,0,,0,11.6,0,44.83
cust-00768,james matthews,masonbrent@example.com,us,saas,paid search,basic,,2024-07-04,181,12,5.0,37.0,8,7,0,1,6.0,0,,0,6.0,1,35.83
cust-00769,kari haynes,travis38@example.org,germany,finance,organic,basic,email,2022-05-15,962,12,5.0,32.52,4,8,0,9,5.0,0,,0,32.1,1,28.67
cust-00770,christopher lee,jacksonbrandon@example.net,canada,retail,organic,basic,dedicated,2024-04-14,262,1,10.0,31.67,12,19,4,1,6.0,0,,0,8.7,0,60.5
cust-00771,sierra ellis,andersonjacqueline@example.com,us,saas,paid search,basic,email,2021-06-11,1300,1,25.0,29.83,7,4,1,2,7.0,0,,0,43.3,0,31.67
cust-00772,corey mccarthy,dsimpson@example.com,us,healthcare,email,pro,priority,2024-05-20,226,1,5.0,78.45,15,4,3,48,8.0,1,2024-11-24,0,7.5,0,47.0
cust-00773,jared alexander,adkinsjeffrey@example.com,india,retail,paid search,pro,email,2021-07-06,1275,1,50.0,114.98,3,19,0,4,5.0,0,,0,42.5,0,43.5
cust-00774,cameron martin,amybrown@example.com,germany,education,referral,enterprise,priority,2022-08-04,881,1,50.0,319.65,6,9,2,10,9.0,0,,0,29.4,0,41.5
cust-00775,amanda miller,singletondylan@example.org,germany,unknown,referral,pro,,2024-03-10,297,12,50.0,118.03,9,17,0,3,6.0,0,,0,9.9,1,52.5
cust-00776,ashley ramirez,bruce97@example.org,uk,education,email,basic,email,2021-08-07,1243,1,10.0,16.34,11,18,2,24,7.0,0,,0,41.4,0,59.33
cust-00777,christine taylor,nathan99@example.org,us,saas,social,pro,email,2021-12-01,1127,1,2.0,80.65,7,1,0,3,7.0,0,,0,37.6,0,27.17
cust-00778,kendra weber,hwatkins@example.com,us,retail,referral,basic,,2023-11-21,407,24,5.0,28.29,13,14,1,5,7.0,0,,0,13.6,1,56.67
cust-00779,rita harris,robertsjessica@example.com,uk,retail,referral,basic,priority,2023-11-18,410,12,10.0,29.68,3,4,3,11,5.0,0,,0,13.7,1,21.0
cust-00780,robert butler,rebecca98@example.org,us,unknown,social,pro,,2023-07-26,525,1,2.0,112.23,17,10,2,24,10.0,0,,0,17.5,0,63.33
cust-00781,ian moore,miranda44@example.net,us,saas,paid search,free,priority,2023-10-11,448,1,25.0,0.0,7,14,0,20,8.0,0,,0,14.9,0,48.67
cust-00782,chad blair,isaiah23@example.com,india,unknown,paid search,enterprise,email,2023-03-04,669,12,5.0,461.82,11,7,0,3,0.0,0,,0,22.3,1,28.83
cust-00783,stephen burton,tayloranita@example.com,brazil,finance,organic,basic,email,2022-01-03,1094,12,1.0,34.98,0,12,2,21,6.0,0,,0,36.5,1,30.0
cust-00784,shirley sandoval,meadowsrita@example.com,australia,retail,social,pro,,2022-05-20,957,1,10.0,88.44,4,16,1,14,6.0,0,,0,31.9,0,42.67
cust-00785,michelle white,dennis38@example.net,india,healthcare,social,pro,,2021-09-23,1196,24,1.0,124.39,6,5,1,55,9.0,0,,0,39.9,1,35.5
cust-00786,steven frey,jonathanvalencia@example.com,us,retail,organic,pro,dedicated,2024-08-19,135,12,1.0,101.16,8,11,2,32,7.0,0,,0,4.5,1,43.83
cust-00787,bryan walker,gtucker@example.com,brazil,other,referral,pro,email,2023-05-02,610,24,50.0,58.45,9,4,1,9,6.0,0,,0,20.3,1,33.0
cust-00788,john white,staffordpaula@example.org,us,other,paid search,pro,priority,2022-08-09,876,1,5.0,104.09,6,13,3,16,1.0,0,,0,29.2,0,31.5
cust-00789,melissa adams,austin25@example.org,brazil,healthcare,organic,free,dedicated,2022-11-06,787,1,5.0,0.0,4,8,1,10,5.0,0,,0,26.2,0,28.67
cust-00790,mark norman,harrisonroberto@example.org,brazil,unknown,email,basic,,2024-10-15,78,1,2.0,25.69,15,7,3,10,8.0,0,,0,2.6,0,51.5
cust-00791,stacey harris,vclay@example.net,canada,saas,organic,free,email,2021-08-12,1238,1,5.0,0.0,10,11,0,1,8.0,1,2024-06-04,0,41.3,0,49.17
cust-00792,sharon hayes,jtaylor@example.org,brazil,other,organic,pro,priority,2023-05-06,606,1,1.0,111.11,16,11,1,0,2.0,1,2023-09-17,0,20.2,0,47.17
cust-00793,amanda washington,josborne@example.net,france,saas,referral,basic,dedicated,2023-01-09,723,1,25.0,24.72,13,17,0,0,2.0,0,,0,24.1,0,51.17
cust-00794,jason melton,kirkmartha@example.net,us,retail,referral,pro,dedicated,2023-06-12,569,12,25.0,103.25,7,14,2,40,6.0,0,,0,19.0,1,44.67
cust-00795,preston smith,michaelsandoval@example.org,uk,retail,organic,free,email,2021-01-27,1435,1,50.0,0.0,4,2,1,1,7.0,0,,0,47.8,0,23.67
cust-00796,mary walsh,patricia20@example.com,france,retail,referral,free,priority,2024-06-27,188,1,1.0,0.0,13,8,0,0,9.0,0,,0,6.3,0,51.67
cust-00797,jeffery simpson,mckaykristopher@example.org,us,unknown,paid search,pro,,2024-09-22,101,24,10.0,99.29,12,2,0,4,0.0,1,2024-11-24,0,3.4,1,23.0
cust-00798,paul young,adrianromero@example.org,france,education,organic,free,dedicated,2023-04-06,636,1,25.0,0.0,9,15,3,10,5.0,0,,0,21.2,0,47.5
cust-00799,laura anderson,montoyashawn@example.net,brazil,saas,organic,free,dedicated,2023-10-15,444,12,1.0,0.0,2,5,2,35,6.0,1,2024-12-11,0,14.8,1,22.83
cust-00800,marcus miller,evansjoseph@example.org,us,finance,referral,free,,2024-09-08,115,12,1.0,0.0,13,6,2,14,10.0,0,,0,3.8,1,50.67
cust-00801,jacqueline abbott,simskathleen@example.net,australia,saas,organic,enterprise,email,2023-10-30,429,24,5.0,506.04,4,17,2,3,7.0,0,,0,14.3,1,46.17
cust-00802,steven davis,nrobbins@example.com,india,saas,email,pro,,2021-08-11,1239,24,25.0,117.83,3,8,1,33,5.0,0,,0,41.3,1,27.0
cust-00803,barbara ellis,nathanobrien@example.org,brazil,other,social,basic,email,2023-04-22,620,12,5.0,28.2,4,19,2,0,6.0,0,,0,20.7,1,47.17
cust-00804,traci thompson,melanieyoung@example.net,brazil,saas,email,basic,priority,2023-06-05,576,24,1.0,41.5,7,5,0,46,6.0,0,,0,19.2,1,31.17
cust-00805,sara perez,shannoncolon@example.org,germany,education,organic,basic,email,2022-09-12,842,12,5.0,23.72,12,19,2,0,8.0,0,,0,28.1,1,64.5
cust-00806,madison gordon,scotthartman@example.com,brazil,healthcare,email,pro,,2023-12-12,386,12,5.0,109.44,5,14,0,16,0.0,0,,0,12.9,1,29.33
cust-00807,jesse lambert,griffinjoshua@example.org,australia,saas,paid search,pro,email,2024-09-26,97,1,5.0,91.25,9,10,1,0,7.0,0,,0,3.2,0,44.0
cust-00808,terri aguilar,wolferyan@example.com,us,other,paid search,free,dedicated,2024-09-13,110,12,5.0,0.0,6,13,0,32,8.0,0,,0,3.7,1,45.5
cust-00809,kathryn pearson,rhondadrake@example.org,germany,retail,organic,free,email,2022-10-21,803,12,10.0,0.0,12,5,2,1,5.0,1,2024-02-13,0,26.8,1,37.5
cust-00810,curtis green,danielledavis@example.org,canada,education,organic,free,email,2021-06-15,1296,12,10.0,0.0,3,7,0,0,7.0,0,,0,43.2,1,29.5
cust-00811,sherry finley,ernestsuarez@example.com,us,saas,referral,pro,,2024-12-08,24,12,25.0,72.74,8,10,1,26,6.0,0,,0,0.8,1,40.33
cust-00812,michael mckee,zjones@example.com,canada,education,paid search,pro,dedicated,2024-05-09,237,1,5.0,96.34,11,11,1,1,8.0,0,,0,7.9,0,50.83
cust-00813,bryan anderson,angelahall@example.net,canada,saas,organic,basic,priority,2021-07-02,1279,1,1.0,27.17,4,3,0,19,1.0,0,,0,42.6,0,13.17
cust-00814,mary hamilton,ztaylor@example.org,us,healthcare,referral,free,email,2024-09-06,117,12,5.0,0.0,10,13,2,16,10.0,0,,0,3.9,1,56.17
cust-00815,donald monroe,yallen@example.net,france,education,organic,free,,2024-06-24,191,1,1.0,0.0,4,2,1,10,4.0,1,2024-08-09,0,6.4,0,17.67
cust-00816,elizabeth long,carolyn05@example.net,australia,other,referral,enterprise,,2023-01-28,704,1,5.0,420.54,5,4,2,5,7.0,0,,0,23.5,0,28.33
cust-00817,mrs. ashley ward,boylescott@example.net,germany,other,paid search,basic,,2023-05-14,598,12,100.0,26.54,1,3,1,29,9.0,0,,0,19.9,1,24.17
cust-00818,jose george,danielweber@example.net,us,education,social,pro,email,2022-08-06,879,24,10.0,107.73,6,15,1,24,7.0,0,,0,29.3,1,46.5
cust-00819,robert escobar,johnfoster@example.com,us,other,social,pro,dedicated,2021-03-21,1382,1,1.0,98.76,10,4,0,6,2.0,0,,0,46.1,0,26.67
cust-00820,seth patterson,glin@example.net,uk,saas,paid search,basic,email,2022-05-05,972,12,2.0,31.03,17,4,0,3,9.0,0,,0,32.4,1,52.33
cust-00821,barbara swanson,robertguerrero@example.net,brazil,unknown,paid search,free,priority,2024-03-18,289,1,1.0,0.0,5,15,0,3,5.0,0,,0,9.6,0,40.83
cust-00822,walter ibarra,omoody@example.net,us,unknown,paid search,free,email,2021-01-07,1455,1,1.0,0.0,4,6,1,2,8.0,0,,0,48.5,0,31.67
cust-00823,albert clark,elizabethdean@example.org,canada,retail,social,pro,priority,2022-05-02,975,1,5.0,94.79,4,5,1,9,7.0,0,,0,32.5,0,28.17
cust-00824,jennifer colon,krogers@example.com,us,retail,paid search,pro,priority,2022-08-05,880,12,2.0,77.96,14,12,1,24,6.0,0,,0,29.3,1,53.33
cust-00825,thomas shelton,jgomez@example.org,uk,healthcare,organic,pro,,2023-02-24,677,12,2.0,97.38,13,7,1,17,7.0,0,,0,22.6,1,46.17
cust-00826,elizabeth garcia,vjohnson@example.org,india,saas,organic,basic,email,2024-09-04,119,1,1.0,34.24,10,3,0,19,7.0,0,,0,4.0,0,35.17
cust-00827,christopher benitez,njackson@example.com,canada,finance,paid search,free,email,2022-05-21,956,12,10.0,0.0,1,7,2,7,7.0,0,,0,31.9,1,26.17
cust-00828,kim garcia,summersjerry@example.org,us,saas,paid search,enterprise,,2022-05-22,955,12,10.0,481.91,8,12,0,4,7.0,0,,0,31.8,1,45.33
cust-00829,kevin flowers,kgarcia@example.net,uk,retail,social,pro,email,2023-12-13,385,1,25.0,94.46,4,15,0,16,10.0,0,,0,12.8,0,49.17
